materia_codice,docente_codice
90858,97406.0
73194,16851.0
93716,35700.0
93717,38679.0
96808,31139.0
79299,31139.0
92874,30953.0
95720,33790.0
88244,96351.0
84189,33790.0
88494,156232.0
72761,43701.0
75457,39923.0
92870,43701.0
69821,64006.0
96070,141945.0
95592,133670.0
99634,136675.0
75574,34339.0
84566,83332.0
93503,34752.0
93516,46564.0
97443,85773.0
97444,85773.0
91621,38715.0
91622,31435.0
91623,40763.0
32110,37583.0
35166,33044.0
65630,33327.0
83169,38702.0
84393,35762.0
84394,46833.0
84395,35645.0
84396,39514.0
72833,34407.0
54724,35565.0
70867,23800.0
00351,39590.0
07732,31834.0
72800,33790.0
20756,46833.0
09127,31445.0
34360,35288.0
15640,38445.0
95778,107709.0
87123,37530.0
90749,30054.0
88367,33215.0
04163,38742.0
93576,33215.0
54593,49208.0
93577,136314.0
94232,35909.0
94332,916256.0
22690,47712.0
58460,35438.0
81792,36467.0
33851,31509.0
33852,43240.0
13726,36299.0
84642,47175.0
85054,47175.0
99925,47175.0
30921,32532.0
16789,100689.0
28409,74143.0
31620,100689.0
68016,100689.0
10814,45852.0
87858,45852.0
87329,31237.0
87339,49078.0
04164,35659.0
85074,32532.0
29879,45793.0
95733,24012.0
17809,38863.0
22501,35438.0
94221,39665.0
94222,35630.0
94331,35605.0
B3172,94523.0
37161,32091.0
79493,30292.0
37160,31505.0
B5739,35985.0
B5750,51429.0
B5738,112453.0
B5740,50559.0
B5741,153460.0
B5745,50559.0
B5746,153460.0
B5747,51429.0
B5748,49078.0
B5749,49078.0
B5899,44711.0
B5908,136978.0
B5964,46961.0
B5903,42890.0
B5905,43240.0
B5907,49208.0
B5976,46961.0
B5909,57038.0
B5978,47798.0
B5980,47798.0
B5982,49208.0
B5990,156582.0
B5991,138650.0
B5992,45776.0
B5993,50659.0
B5994,38820.0
B5995,145747.0
B5996,31976.0
B6002,119336.0
B6005,38746.0
B6006,31652.0
B6008,24433.0
B6009,24433.0
B5833,35438.0
B5957,46384.0
B5959,53942.0
B5960,46384.0
B6017,45398.0
B6018,87312.0
B6020,88658.0
B5966,130057.0
B6025,100689.0
B6036,34535.0
B6032,100689.0
B6035,50507.0
B6037,15590.0
B6038,31135.0
B6045,35180.0
B6046,24415.0
B6047,24012.0
B6048,39578.0
B6052,31427.0
B6049,42765.0
B6051,47024.0
B6053,39591.0
B6054,16723.0
B6056,49311.0
B6058,16723.0
B6059,32595.0
B6060,49311.0
B6061,24012.0
B6040,35695.0
B6041,51341.0
B6044,30054.0
B5916,51341.0
B6064,47345.0
B6065,47345.0
B6067,35267.0
B6066,45585.0
B6068,47345.0
B6069,45585.0
B5902,38742.0
B5910,57038.0
B5912,47798.0
B5913,49208.0
B5918,32755.0
B5919,38742.0
B5923,101362.0
B5927,81003.0
B5928,122785.0
B5931,162984.0
B5932,68055.0
B6139,32755.0
B5834,100689.0
B5835,51341.0
B5836,35968.0
B5837,35438.0
B5852,47954.0
B5853,47954.0
B5854,50507.0
B5855,113154.0
B5856,35968.0
B5857,35438.0
B6140,74143.0
B5815,74143.0
B5816,133595.0
B5819,74143.0
B5820,16723.0
B5821,34407.0
B5822,53942.0
B5823,133595.0
B5824,45585.0
B6141,16723.0
B6164,33957.0
B6027,34161.0
B6029,33957.0
B6030,34374.0
B6031,98461.0
B6033,34161.0
B5933,36407.0
B6023,57003.0
B6011,45559.0
B6012,30114.0
B6013,24012.0
B5943,47718.0
B6021,33768.0
B6022,40030.0
B5998,43111.0
B5999,35673.0
B6000,43111.0
B6004,43111.0
B6007,30979.0
B5977,32532.0
B5975,31417.0
B5979,32088.0
B5985,32088.0
B5987,31417.0
B5988,31417.0
B5967,130057.0
B5968,130057.0
B5969,130057.0
B5930,30114.0
B5934,45559.0
B5935,24012.0
B5946,33768.0
B5949,57003.0
B5950,40030.0
B5901,35695.0
B5904,51341.0
B5914,30054.0
B6162,31417.0
95830,47056.0
02621,45922.0
96552,23252.0
65817,41827.0
18160,43050.0
85162,15844.0
98633,30508.0
66747,34153.0
38713,135757.0
B2936,140491.0
93380,144159.0
98569,115532.0
93154,137859.0
98832,31977.0
72995,43032.0
81676,30905.0
92985,112282.0
85453,36480.0
84211,34612.0
96872,106736.0
99180,50396.0
98877,58857.0
99082,54944.0
98809,54944.0
93390,43274.0
95945,35345.0
99566,35020.0
B0077,47305.0
72801,34566.0
73596,38015.0
87260,39858.0
42437,31652.0
79534,48012.0
29631,40095.0
98872,45815.0
95808,134096.0
85867,39897.0
85868,35815.0
93447,48673.0
B3847,114249.0
46818,48526.0
78720,42522.0
93629,41389.0
81888,14948.0
93376,133127.0
66005,142535.0
93452,33628.0
93454,40534.0
93455,40534.0
93369,40753.0
93456,48673.0
74768,32099.0
00216,30579.0
77987,30579.0
96116,30579.0
29232,43235.0
65796,33800.0
96485,47480.0
00217,30823.0
96290,30823.0
70395,32010.0
65416,15852.0
31561,39115.0
73955,30944.0
02654,15852.0
93437,30984.0
96481,30698.0
78826,49092.0
78829,118029.0
78832,39281.0
00218,16008.0
74765,15907.0
74774,37607.0
00221,39274.0
93201,40562.0
02166,40747.0
02167,40747.0
B1903,30719.0
B2313,30719.0
10004,40562.0
31996,30257.0
81811,34990.0
93396,35946.0
00222,42248.0
24629,33514.0
76573,33514.0
08949,34188.0
66960,34500.0
41321,35176.0
95897,31444.0
37359,30346.0
37450,43181.0
23899,34192.0
B1589,32478.0
96433,34192.0
81578,24356.0
49122,47495.0
87632,33628.0
B0784,43181.0
B0785,36108.0
96477,35287.0
73929,42451.0
75525,41288.0
B0052,137129.0
17234,48258.0
96112,48258.0
48067,31093.0
31658,30469.0
95898,34158.0
42972,36776.0
09260,15988.0
B0051,50396.0
B0328,31213.0
00224,46939.0
89991,39969.0
70396,33459.0
B3104,32092.0
13518,32844.0
96475,32844.0
90491,39969.0
90492,39969.0
35808,34215.0
87633,43393.0
26120,46939.0
96113,46939.0
B0036,30346.0
24243,32092.0
70051,41320.0
24501,32478.0
24630,34259.0
96115,55327.0
28335,62787.0
99665,35176.0
12515,37520.0
96571,30579.0
98698,50459.0
98699,50459.0
09517,34214.0
12310,30099.0
32099,38451.0
90132,24356.0
96434,24356.0
32400,38957.0
99660,38957.0
57802,48777.0
30001,34324.0
75522,31511.0
96118,916381.0
77994,40747.0
93353,40562.0
00225,33628.0
74836,30205.0
96350,48072.0
03919,30205.0
32425,42074.0
58019,16882.0
93409,50029.0
93407,40388.0
96109,41815.0
90542,32466.0
73223,35176.0
06425,142404.0
66143,36944.0
32608,35287.0
87629,47955.0
32355,31213.0
99106,40541.0
87644,34208.0
96117,34208.0
B0598,31613.0
76347,31613.0
B0080,31511.0
71801,32348.0
97947,35954.0
81810,34324.0
B1788,152415.0
19591,41874.0
01261,40545.0
58463,48581.0
74769,40545.0
B2855,151436.0
78015,40541.0
96108,35641.0
84689,32844.0
84690,38565.0
84691,30089.0
84692,74591.0
B0035,31213.0
96478,35952.0
91938,31213.0
00227,31031.0
93634,34192.0
01879,35954.0
96471,30698.0
B2583,30698.0
31890,42922.0
30977,37517.0
84604,40541.0
01621,36987.0
86385,40541.0
B2317,36987.0
00229,42074.0
B0303,34188.0
00230,132985.0
01855,15803.0
87630,36944.0
74770,37625.0
02477,34318.0
00231,30320.0
40081,32466.0
B1904,32817.0
03607,15236.0
71858,32014.0
97293,32466.0
07535,40534.0
68978,40534.0
87634,40534.0
87760,40534.0
99749,61076.0
31897,39900.0
01892,34191.0
11316,37625.0
74773,31444.0
37302,36594.0
74764,48581.0
00232,43466.0
96107,30577.0
22366,31444.0
72707,39332.0
78336,47187.0
02531,39581.0
96543,34280.0
00233,15854.0
B1905,37520.0
B3103,35765.0
87635,34314.0
49240,35765.0
13029,39282.0
19012,30179.0
07309,41874.0
96476,31278.0
00236,46935.0
99921,31278.0
73344,31477.0
00237,32004.0
B2318,32004.0
03639,40887.0
03029,49092.0
B4124,14277.0
B4125,14277.0
B4131,37534.0
02590,39964.0
96351,38565.0
98858,31836.0
09736,31444.0
B2582,39072.0
89992,33340.0
00239,34329.0
95216,65055.0
82300,33510.0
11460,36987.0
31825,40541.0
75929,101030.0
58869,34329.0
78223,33340.0
05974,55327.0
95894,34280.0
78335,128325.0
84458,38424.0
69438,33628.0
B5757,33158.0
B5759,47657.0
B5754,33820.0
B5752,47580.0
B5753,47580.0
B5755,47476.0
B5758,33820.0
B5760,47476.0
B5762,38864.0
B5763,35695.0
B5764,38284.0
02975,33440.0
02971,35288.0
34371,48482.0
34373,35288.0
34427,33440.0
34438,35288.0
34432,35304.0
34430,40141.0
34428,33440.0
34436,55714.0
34429,40141.0
34444,37669.0
34447,40571.0
34449,37669.0
34451,31574.0
34453,49211.0
34455,35296.0
34448,40571.0
34450,42929.0
34452,31574.0
34454,41471.0
34456,35296.0
B3282,39661.0
B3283,47891.0
B3284,47891.0
97289,150200.0
97290,38902.0
97291,41170.0
B0123,40706.0
B5892,33637.0
B5765,51050.0
B5826,35048.0
B5886,34306.0
96806,57004.0
85168,15844.0
66756,31980.0
31372,33140.0
12656,43236.0
70209,43236.0
70210,41700.0
93639,33874.0
93645,32056.0
29741,41003.0
93795,51910.0
65938,39602.0
96688,38388.0
29642,34918.0
65905,46956.0
11493,39116.0
09758,35128.0
11361,88737.0
93033,51483.0
81726,46956.0
90694,134493.0
99191,16828.0
99189,40120.0
92995,107559.0
93468,30308.0
87474,30726.0
93213,38931.0
96315,57543.0
99927,76073.0
68046,45437.0
96334,34365.0
91409,916256.0
96033,31771.0
66569,35388.0
39596,31686.0
37778,38424.0
78657,40311.0
96367,23957.0
96368,23957.0
03522,34867.0
28503,39149.0
99622,34917.0
90965,38231.0
91022,36872.0
87477,39340.0
81755,50712.0
93737,122926.0
B0222,122926.0
90651,39588.0
99515,40009.0
72781,41027.0
93802,40855.0
90097,47681.0
94416,65323.0
94417,47068.0
08211,46020.0
70992,600919.0
70993,41740.0
70994,38385.0
65954,44774.0
00248,39448.0
58465,35631.0
59020,91781.0
90458,23955.0
98413,64218.0
73169,47733.0
34479,47733.0
18613,40318.0
76285,108736.0
98916,38818.0
08632,15005.0
99148,40318.0
02054,41463.0
75908,30247.0
10532,39880.0
28203,35723.0
13178,48309.0
69841,48309.0
72883,40813.0
01567,30790.0
69830,33513.0
B2015,126832.0
32626,34010.0
86530,30763.0
67730,40813.0
79062,35723.0
B2153,98412.0
B2154,34010.0
B2155,31616.0
98778,35723.0
37269,35723.0
03576,39880.0
37458,124111.0
93368,36974.0
93177,30250.0
91211,46028.0
93175,30250.0
15754,916774.0
31786,16861.0
65977,39879.0
75906,30749.0
95913,128795.0
02529,43470.0
92965,35851.0
65781,43470.0
42492,32978.0
82112,31644.0
96558,24242.0
99499,15919.0
34609,72834.0
01645,30895.0
75909,30895.0
85318,40086.0
93493,32315.0
87581,34783.0
96547,33165.0
93205,32040.0
B0133,16824.0
82773,34469.0
03977,15561.0
79000,34469.0
30600,15561.0
12442,46664.0
03416,43239.0
07173,33297.0
87172,50472.0
96291,16681.0
45070,16681.0
93297,54074.0
79245,23750.0
34630,33329.0
14090,38415.0
96837,32045.0
87578,33395.0
85334,32045.0
75936,38158.0
11336,36187.0
96435,106667.0
B0132,46028.0
97404,48516.0
B2114,38503.0
87761,30467.0
23690,30467.0
78899,30755.0
12414,46028.0
87584,80201.0
96425,59240.0
75696,38579.0
11483,30317.0
40711,36781.0
84610,30329.0
79033,33387.0
29367,16722.0
12563,43204.0
75738,32040.0
12512,36984.0
73925,36974.0
90436,33182.0
67915,36974.0
79405,16708.0
99650,84494.0
49236,38902.0
37036,39703.0
96487,35867.0
00251,35862.0
96467,46980.0
28030,36285.0
28538,33329.0
28675,36285.0
95914,128795.0
93286,16824.0
96685,31619.0
81742,30467.0
73936,36757.0
82128,59664.0
30426,16740.0
30427,16740.0
79037,30755.0
02528,36409.0
02537,133597.0
96815,43272.0
29866,126832.0
93332,133597.0
84597,39291.0
84598,39291.0
00256,34768.0
70376,15561.0
93597,147638.0
04722,34491.0
93274,30299.0
89207,30250.0
47306,15827.0
23520,30292.0
29473,45491.0
29475,15356.0
84564,145360.0
31526,83332.0
96991,83332.0
87421,51673.0
69065,32683.0
B2005,150753.0
81531,30694.0
28557,34469.0
81890,34469.0
25752,31758.0
25751,133597.0
B1798,83121.0
B1799,50674.0
B0138,133610.0
78456,91376.0
93650,46184.0
78719,30694.0
75577,92721.0
93250,34598.0
37264,31758.0
98737,31758.0
B2857,38733.0
90457,36409.0
79076,30898.0
82005,31490.0
B1745,133608.0
91984,41540.0
75575,30694.0
B0033,30329.0
76272,40318.0
93616,108736.0
72647,31835.0
B3842,33396.0
27380,30912.0
66119,31439.0
93003,32344.0
94413,47580.0
94414,39864.0
75086,148333.0
99728,34161.0
28603,156022.0
00187,33828.0
95351,41055.0
91866,41054.0
73334,35053.0
94330,24276.0
94214,38864.0
94111,35034.0
32436,47343.0
88400,34978.0
88401,117484.0
88402,151500.0
88404,152552.0
95831,109947.0
99703,34967.0
72708,36623.0
79461,85437.0
79462,33714.0
79464,151864.0
11196,33883.0
28774,33883.0
75732,33883.0
84641,31509.0
31263,32144.0
30569,30728.0
84263,34955.0
35371,49686.0
B0073,41449.0
94483,47690.0
34984,34556.0
90390,32117.0
93735,32841.0
28553,32841.0
91300,15139.0
86475,32841.0
B2377,42866.0
78453,30732.0
87236,30732.0
93041,56338.0
93734,56338.0
91961,36742.0
37125,33816.0
82069,35416.0
99129,46214.0
93393,132314.0
87949,32857.0
B2248,32613.0
B2184,141948.0
34733,35968.0
34734,916823.0
66741,33821.0
04132,15913.0
46374,39548.0
96007,34355.0
78048,32743.0
90761,30930.0
68019,47345.0
B0316,15183.0
68011,49311.0
07943,50662.0
93573,50662.0
73122,48114.0
73123,42914.0
94162,47068.0
62480,47230.0
95909,37250.0
93633,33628.0
95762,138015.0
95753,135927.0
40430,59240.0
90862,98497.0
31098,38718.0
68006,53942.0
93574,53942.0
97313,35574.0
31018,40195.0
89988,30458.0
79591,39621.0
87309,37157.0
29904,34144.0
08234,916735.0
96686,45436.0
64674,135373.0
95642,34551.0
84571,601828.0
84575,44700.0
84576,55542.0
84577,23457.0
87150,14313.0
72566,34485.0
95916,13819.0
30588,16731.0
30993,147858.0
81827,35814.0
29821,39214.0
90864,46524.0
68469,35570.0
90917,50683.0
90918,48265.0
90392,55996.0
77904,39869.0
95705,35791.0
91098,55406.0
91099,23257.0
91100,151441.0
91101,55489.0
72056,94964.0
76400,152552.0
76401,32240.0
76402,55661.0
76403,33668.0
85572,37305.0
85437,154892.0
85438,55401.0
85440,152552.0
99910,46412.0
99911,36742.0
78964,24273.0
84579,39855.0
84580,39855.0
84581,34609.0
84582,34609.0
05844,30339.0
95797,39490.0
34614,30936.0
B1771,30904.0
00269,38093.0
99784,30933.0
B0159,35637.0
10907,38448.0
34876,30721.0
84998,34075.0
84999,35645.0
85000,61217.0
35367,35414.0
88154,36845.0
73110,35414.0
71148,35414.0
35148,34537.0
28016,33773.0
28722,34558.0
28724,16828.0
28651,15278.0
06793,135361.0
37444,23831.0
31618,34931.0
31619,34548.0
93337,34144.0
29238,98448.0
88144,39490.0
29653,30942.0
28029,30942.0
28633,34931.0
02404,133664.0
01218,601430.0
03565,119254.0
96859,36525.0
65631,50791.0
84386,56298.0
84387,118579.0
90623,39543.0
78612,600123.0
78613,34153.0
78614,37389.0
97319,34013.0
97320,42924.0
37372,110758.0
45533,33442.0
37374,56298.0
37375,600862.0
B0277,41540.0
90926,36839.0
81672,38895.0
96034,49748.0
84544,35799.0
B3154,144882.0
95985,43540.0
84150,38579.0
94119,33519.0
93165,123996.0
84507,35762.0
84508,45499.0
84510,16690.0
97178,35647.0
31410,33519.0
31403,34774.0
99538,35690.0
95522,47108.0
93249,30233.0
99559,34009.0
75443,30586.0
66974,30918.0
66021,16012.0
95946,145920.0
B0253,50281.0
B2942,40231.0
75579,30918.0
B2853,35349.0
B2370,31578.0
B2371,35128.0
72805,40754.0
35513,40754.0
73360,40754.0
99016,39050.0
99018,30429.0
B1860,55272.0
B0905,118760.0
93775,82384.0
87315,41327.0
94083,105800.0
78667,35673.0
78700,33258.0
78663,35689.0
78672,38780.0
78705,42937.0
26019,45772.0
31316,33800.0
31319,38309.0
87367,38555.0
99577,43360.0
00283,30047.0
27660,37091.0
97331,134017.0
95641,33395.0
87356,35212.0
85463,35212.0
98634,42669.0
98635,61518.0
34542,35212.0
98830,35212.0
90561,15887.0
B0142,120780.0
93990,34013.0
88268,30317.0
89936,38231.0
97369,30384.0
72842,32477.0
75586,34330.0
69664,43785.0
B1898,49584.0
99751,30893.0
B3152,30893.0
98838,137773.0
99568,43649.0
75464,43649.0
88387,35630.0
75589,47176.0
77093,36069.0
94277,42352.0
77913,35630.0
82296,30026.0
78853,41470.0
96281,40828.0
67022,31755.0
65975,47491.0
97449,32992.0
96052,31895.0
27168,57709.0
44135,57709.0
29459,40761.0
30109,40761.0
44132,48761.0
44133,48761.0
29552,15954.0
30122,15954.0
28775,33883.0
29926,50366.0
07497,36124.0
06316,34257.0
90280,40092.0
79467,39595.0
90066,43080.0
28410,30427.0
68486,34014.0
B0324,65885.0
73101,47891.0
73102,47891.0
72823,137647.0
95871,33511.0
10577,46988.0
30386,73966.0
70796,38537.0
70797,33859.0
70798,601619.0
10588,40440.0
95467,95561.0
95469,47035.0
95470,47035.0
95472,156568.0
B3551,156568.0
95474,156568.0
B3552,156568.0
98314,35673.0
95421,33258.0
95418,38780.0
98312,42937.0
B3570,39901.0
95447,31486.0
95461,47266.0
95387,147443.0
B3347,36709.0
95465,132421.0
95466,47231.0
91932,31291.0
98396,47484.0
98397,136978.0
95483,112010.0
95485,112010.0
95378,147198.0
95462,118577.0
95463,118577.0
95464,118577.0
95453,35504.0
95454,35504.0
95455,35504.0
98336,39901.0
98337,39901.0
98338,39901.0
B0798,35495.0
B0799,35495.0
98339,35495.0
98340,35495.0
98343,35495.0
98344,35495.0
B0800,35495.0
95475,43115.0
95476,43115.0
B3724,43115.0
95477,132839.0
95478,132839.0
B3791,132839.0
95479,132839.0
95480,132839.0
B3806,132839.0
95349,38780.0
95397,38780.0
95398,38780.0
95399,43635.0
95400,43635.0
95401,43635.0
95402,35673.0
95403,35673.0
95404,35673.0
95405,35673.0
95406,50568.0
95407,50568.0
95408,35665.0
95409,35665.0
95410,35665.0
95411,35665.0
95412,35665.0
95413,35665.0
95414,35665.0
95415,35665.0
B0852,43788.0
98335,43788.0
B0853,43788.0
98351,112010.0
95394,42854.0
95395,42854.0
95390,33516.0
95393,33516.0
95457,34304.0
95458,34304.0
95459,34304.0
95460,115577.0
95379,147198.0
95381,35660.0
95382,35660.0
95383,35660.0
95384,75882.0
95385,75882.0
95426,39911.0
95427,39911.0
95423,39911.0
95424,39911.0
95425,39911.0
95436,35797.0
95437,35797.0
95438,35797.0
95439,35797.0
95441,31486.0
95442,31486.0
95443,31486.0
95377,49776.0
95376,49776.0
B3238,43115.0
95417,50568.0
95416,47048.0
98349,33696.0
95396,33516.0
95502,47266.0
95389,75882.0
95445,53686.0
95373,32839.0
95446,35797.0
95422,41327.0
95386,47573.0
95501,31372.0
98355,31372.0
95388,35660.0
B0508,49069.0
95374,35495.0
95448,39911.0
98400,72583.0
95419,35665.0
95420,35665.0
99820,75745.0
99821,38902.0
B0961,142017.0
90712,53564.0
90713,156343.0
B0107,48605.0
B0108,48605.0
B0109,48605.0
89990,43579.0
27214,30041.0
99887,40617.0
00345,73971.0
10593,46837.0
58628,73971.0
62084,73971.0
27992,73971.0
90767,46837.0
87375,43075.0
90104,43075.0
27990,32856.0
73074,32856.0
81935,43451.0
74876,15923.0
77863,145745.0
78442,30896.0
66098,39602.0
95755,134010.0
08260,23237.0
30998,138530.0
18249,23237.0
82458,33768.0
01063,38388.0
31865,30438.0
31866,85845.0
93070,15827.0
91257,33019.0
99696,30893.0
99744,32789.0
90595,16708.0
B0072,35837.0
72825,35626.0
95735,30456.0
01257,49438.0
96986,16932.0
22756,30428.0
00349,40091.0
29647,33321.0
75768,33321.0
98105,33720.0
91141,40703.0
85720,40703.0
88068,95456.0
91415,37534.0
74513,47572.0
B1630,47572.0
87257,156119.0
95637,36953.0
99914,31511.0
96026,31771.0
74659,40748.0
98863,32091.0
98222,49237.0
91368,40005.0
96323,50824.0
94455,106736.0
91413,30984.0
B1015,31511.0
91384,49237.0
91385,37207.0
98745,122981.0
B0793,31836.0
B0794,33078.0
99747,34314.0
91986,94649.0
77098,94649.0
91366,23386.0
91378,23386.0
74786,30240.0
96874,43331.0
B4596,36953.0
78364,160876.0
81804,32099.0
81812,37534.0
78363,48777.0
91839,40758.0
96585,40758.0
88488,31619.0
84886,46511.0
77976,32026.0
94356,16639.0
37930,39579.0
91399,42782.0
34996,24276.0
91598,39579.0
91401,38683.0
B3164,42703.0
98568,120833.0
99471,36495.0
99754,35982.0
B2138,145864.0
86352,48605.0
B0111,48605.0
B0112,48605.0
97188,15550.0
97189,43609.0
97190,57508.0
94008,38112.0
B2379,33781.0
73198,46860.0
85171,35799.0
B0265,30458.0
00768,30901.0
20135,39789.0
21365,601297.0
37189,36868.0
93981,30093.0
93982,42790.0
B2824,34002.0
97688,37440.0
B2847,16903.0
01234,39573.0
31578,39573.0
14163,22826.0
14159,39573.0
42578,45499.0
37236,45499.0
14513,16903.0
97244,125730.0
97245,113186.0
97246,125730.0
13880,16903.0
84923,40029.0
94189,23486.0
95822,34013.0
03469,39479.0
93769,16903.0
35451,15945.0
03795,31621.0
18040,16903.0
84902,34002.0
62170,39144.0
91106,34891.0
91118,42420.0
91117,50559.0
91119,43447.0
81969,37276.0
26015,36082.0
26016,36082.0
26044,41186.0
26014,32105.0
15745,38738.0
81783,32652.0
96403,112453.0
96404,112453.0
96400,36013.0
96401,35850.0
90626,35891.0
79363,31875.0
B0343,64981.0
93166,32051.0
90985,39703.0
00354,30925.0
10398,30925.0
82427,85769.0
82428,85769.0
31215,147647.0
31217,156568.0
90566,38280.0
90567,101478.0
27848,30925.0
10516,43696.0
30665,30541.0
90243,30541.0
89211,109830.0
99049,31911.0
30352,31911.0
28949,57038.0
30353,47484.0
10544,42262.0
30358,42262.0
10547,39554.0
31219,39554.0
32589,39554.0
31271,39554.0
32601,82336.0
31220,118168.0
B1652,58857.0
B1653,43696.0
90551,116697.0
28507,34867.0
00381,94472.0
28482,33157.0
30862,33157.0
B1649,33157.0
B1650,33157.0
32595,30364.0
32603,30364.0
96019,94472.0
31502,38984.0
32599,38984.0
30457,30333.0
00385,35641.0
95674,81476.0
00386,45086.0
28002,45086.0
28384,45086.0
95699,50356.0
85002,43080.0
87373,145747.0
B4064,33133.0
B4065,38605.0
B4066,38605.0
87372,46988.0
95668,46988.0
00388,105013.0
B1708,39595.0
98252,41640.0
27984,39595.0
10052,115988.0
10053,115988.0
98767,50230.0
98923,50230.0
84993,38820.0
88008,108337.0
28107,41030.0
96376,46201.0
96377,46201.0
00393,50230.0
10059,115988.0
27985,115988.0
10063,50230.0
90493,32565.0
00399,131441.0
73073,15957.0
49886,41129.0
27306,37010.0
99008,33550.0
78173,135573.0
78159,34598.0
37299,125579.0
78355,59614.0
31516,31063.0
93091,129529.0
75571,31063.0
37265,31836.0
98729,31091.0
98730,34598.0
37300,34783.0
91417,39274.0
84553,31851.0
98904,151588.0
42496,149353.0
98770,50558.0
87524,30329.0
93381,15938.0
04521,42808.0
34466,113092.0
98663,46008.0
93289,39565.0
75312,30872.0
55175,33395.0
98707,32101.0
98708,38548.0
37503,135023.0
24318,38998.0
87580,35018.0
98862,35018.0
99560,130039.0
87616,33819.0
91732,30239.0
B0046,43506.0
95030,34329.0
67713,34058.0
00405,41990.0
69717,45335.0
72611,54179.0
66676,97732.0
B1869,45711.0
58200,50412.0
00430,49256.0
27533,24257.0
27535,48267.0
19144,55627.0
18067,45711.0
00914,35470.0
66682,34485.0
23762,30090.0
82201,31609.0
58357,40009.0
B2292,39468.0
43006,32845.0
58358,30385.0
38838,34075.0
82202,107594.0
15968,45436.0
76065,50044.0
76066,23173.0
76067,69310.0
16726,34934.0
19704,34934.0
27212,31615.0
27215,44644.0
28000,44749.0
31006,37830.0
30780,31032.0
28626,30951.0
28628,65046.0
27996,30951.0
28360,32964.0
28375,16674.0
28382,134831.0
72760,14237.0
29209,36234.0
67115,16911.0
80327,32659.0
70740,33146.0
81786,44951.0
03281,31445.0
39176,107594.0
32826,46883.0
69156,47108.0
19092,32324.0
29243,43261.0
29686,16716.0
93035,31987.0
00432,40617.0
39274,42006.0
39651,46883.0
07276,107594.0
03848,46883.0
85136,31445.0
85138,107594.0
85139,46883.0
96346,45506.0
39159,38718.0
39161,15190.0
15920,50376.0
72469,32129.0
66620,39724.0
12939,24264.0
90194,24264.0
08068,46434.0
13535,20925.0
37361,31830.0
75762,30145.0
89330,30428.0
95143,30145.0
94511,16879.0
98042,109947.0
75763,30145.0
47942,39724.0
11050,110320.0
30054,31884.0
72613,45070.0
72712,30428.0
00443,33064.0
85149,39894.0
99721,35982.0
30766,35982.0
99793,15880.0
06551,46434.0
00445,30589.0
35289,16879.0
35301,46000.0
35294,32129.0
24785,23248.0
38253,24253.0
70967,33786.0
97002,24253.0
09125,24411.0
00736,36824.0
39437,37939.0
12390,42993.0
35544,31520.0
58189,39589.0
66133,159112.0
B4324,32432.0
84625,35646.0
84626,38032.0
84627,600116.0
84628,30452.0
B2930,30690.0
B2931,48667.0
87982,36234.0
78594,35639.0
99516,31523.0
73511,39621.0
73180,15919.0
09458,38853.0
B1977,16865.0
29897,39621.0
99729,48212.0
69076,30351.0
69077,39870.0
99742,30943.0
69512,40315.0
94801,32599.0
94799,38605.0
94800,38605.0
95680,41377.0
B2139,121732.0
98788,50099.0
66702,141554.0
84201,38066.0
99579,34224.0
15750,35146.0
98848,81329.0
B1978,35620.0
98836,44559.0
13238,33984.0
66693,30499.0
66970,105842.0
29225,16700.0
28625,16859.0
69225,15893.0
72953,15893.0
B1972,49218.0
B1975,38833.0
93466,118578.0
87752,16723.0
32462,37593.0
B1970,86041.0
37063,32331.0
96426,30456.0
95764,101478.0
81828,54179.0
67128,30201.0
B2819,30201.0
31259,31609.0
31906,43577.0
93429,45585.0
31596,30953.0
98857,35624.0
09730,38941.0
15305,61169.0
28623,38585.0
88145,46417.0
88146,34908.0
29227,114772.0
93034,40878.0
28004,49472.0
28006,31888.0
31593,35639.0
72938,16800.0
98943,135023.0
68005,74143.0
93579,42326.0
B1868,117519.0
28520,39412.0
95960,41094.0
B1969,115244.0
31394,30234.0
34685,35822.0
88147,39412.0
96427,36485.0
28639,38668.0
66694,30096.0
93822,35620.0
75613,30344.0
95645,36979.0
93245,50625.0
73759,35895.0
73760,47253.0
84203,42905.0
31448,30532.0
99855,30950.0
28014,16710.0
84264,32135.0
31401,35020.0
94205,75563.0
94194,30835.0
94195,47345.0
73171,16723.0
94196,37097.0
30214,38895.0
73094,38895.0
34737,117519.0
24614,37627.0
73951,37627.0
86448,37627.0
85075,50888.0
98961,138169.0
98937,42269.0
B0125,40706.0
75993,33240.0
94286,138062.0
95983,46449.0
95984,33221.0
82231,16722.0
82237,40004.0
B2958,124185.0
94471,48764.0
98768,16722.0
B2854,152504.0
96799,118582.0
B5767,47343.0
98897,41422.0
98898,41422.0
27853,34627.0
90244,45732.0
90851,35617.0
93327,45852.0
69521,40646.0
99085,57883.0
98810,57883.0
95889,39968.0
96407,106667.0
96266,47293.0
67060,31891.0
96488,65493.0
90881,35985.0
72878,33520.0
96332,24040.0
B1574,145360.0
28642,16845.0
65064,35868.0
65065,31977.0
91390,37607.0
91374,37607.0
87507,106763.0
66987,68788.0
67036,124437.0
96166,41489.0
96125,41489.0
96126,64734.0
91196,32839.0
96661,55526.0
78666,39901.0
64456,124988.0
